game_version,completion_level,completion_time,battle_order,notes,total_losses,pokemon_id,battle_timestamps,moves_used,battle_losses,id,created_date,updated_date,created_by_id,created_by,is_sample
"red","72","06:05","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6c5","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Absorb"",""Scratch"",""Harden"",""Water Gun"",""Body Slam"",""Bubble Beam"",""Ice Beam"",""Surf"",""Blizzard""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b15eb5088c323f29ce7a3","2026-01-29T08:10:19.642000","2026-02-08T12:03:13.416000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","76","05:53","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c688","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Confusion"",""Dig"",""Headbutt"",""Body Slam"",""Bubble Beam"",""Psychic"",""Amnesia"",""Surf"",""Ice Beam"",""Blizzard"",""Rest"",""Reflect""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b15c1f37f6f08d639acbd","2026-01-29T08:09:37.522000","2026-02-08T12:02:47.473000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","69","05:57","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c68f","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Body Slam"",""Headbutt"",""Growl"",""Leer"",""Water Gun"",""Bubble Beam"",""Ice Beam"",""Surf"",""Blizzard"",""Mimic"",""Agility"",""Amnesia""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b15a896908feb81ed8906","2026-01-29T08:09:12.663000","2026-02-08T12:03:37.899000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","67","05:56","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c671","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Scratch"",""Leer"",""Karate Chop"",""Dig"",""Body Slam"",""Submission"",""Rock Slide"",""Mimic"",""Agility""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1585bd7eb08a8cf98a8d","2026-01-29T08:08:37.182000","2026-02-08T12:03:27.496000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","70","05:39","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c69b","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Bubble"",""Struggle"",""Water Gun"",""Vice Grip"",""Bubble Beam"",""Body Slam"",""Crab Hammer"",""Surf"",""Swords Dance"",""Harden"",""Mimic"",""Wing Attack"",""Hypnosis"",""Ice Beam""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1570a2147236ad06af1c","2026-01-29T08:08:16.425000","2026-02-08T12:02:50.432000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","69","05:34","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6c2","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Sharpen"",""Tackle"",""Conversion"",""Psy Beam"",""Thunderbolt"",""Ice Beam"",""Psychic"",""Agility"",""Recover""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1522f3ff3feba1210e44","2026-01-29T08:06:58.680000","2026-02-08T12:03:12.527000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","69","05:29","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6ad","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Bubble"",""Water Gun"",""Bide"",""Smoke Screen"",""Bubble Beam"",""Ice Beam"",""Surf"",""Agility"",""Blizzard"",""Mimic"",""Amnesia""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b150bf0f987979628b070","2026-01-29T08:06:35.134000","2026-02-08T12:03:00.918000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","62","05:48","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6b1","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Tackle"",""Water Gun"",""Harden"",""Bubble Beam"",""Recover"",""Ice Beam"",""Thunderbolt"",""Psychic"",""Surf"",""Blizzard""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b14c7be6ba40e57525dd5","2026-01-29T08:05:27.447000","2026-02-08T12:03:02.157000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","65","05:13","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c67e","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Vine Whip"",""Struggle"",""Rap"",""Absorb"",""Acid"",""Growth"",""Sleep Powder"",""Razor Leaf"",""Mega Drain"",""Mimic"",""Dream Eater"",""Hyper Beam"",""Double-Edge"",""Swords Dance""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b149c3878041e4b6482f1","2026-01-29T08:04:44.426000","2026-02-08T12:02:40.982000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","63","05:07","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c699","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Hypnosis"",""Confusion"",""Mega Punch"",""Body Slam"",""Psychic"",""Meditate""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b147a77d9ba0352fc59cf","2026-01-29T08:04:10.373000","2026-02-08T12:02:48.990000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","63","05:03","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c681","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Acid"",""Wrap"",""Supersonic"",""Water Gun"",""Bubble Beam"",""Ice Beam"",""Swords Dance"",""Surf"",""Mega Drain"",""Blizzard""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1458bdca5ac5604827b1","2026-01-29T08:03:36.742000","2026-02-08T12:02:43.223000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","60","04:45","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c675","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Bubble"",""Hypnosis"",""Bide"",""Water Gun"",""Double Slap"",""Bubble Beam"",""Psychic"",""Body Slam"",""Amnesia"",""Surf"",""Ice Beam"",""Blizzard""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1443083f2e374d9eb5c5","2026-01-29T08:03:15.161000","2026-02-08T12:03:29.975000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","60","04:45","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""sabrina"":null,""giovanni_2"":null,""blaine"":null,""giovanni_1"":null,""koga"":null,""misty"":null,""lt_surge"":null,""erica"":null,""rival_5"":null}","","0","","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","[]","{""rival_4"":null,""rival_3"":null,""rival_2"":null,""giovanni_3"":null,""giovanni_2"":null,""giovanni_1"":null,""lance"":null,""koga"":null,""misty"":null,""agatha"":null,""lt_surge"":null,""sabrina"":null,""blaine"":null,""lorelei"":null,""bruno"":null,""brock"":null,""erica"":null,""rival_6"":null,""champion"":null,""rival_5"":null}","697b142b5fbcb854757f9c11","2026-01-29T08:02:51.650000","2026-01-29T08:02:51.650000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","100","31:54","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6bd","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Transform"",""Struggle"",""Defense Curl"",""Tackle"",""Sand Attack"",""Quick Attack"",""Gust"",""Screech"",""Rock Throw"",""Bind"",""Rage"",""Growl"",""Rest"",""Aurora Beam"",""Take Down"",""Harden"",""Hypnosis"",""Dream Eater"",""Nightshade"",""Dragon Rage"",""Hyper Beam"",""Dragonair"",""Hydro Pump"",""Sky Attack"",""Wing Attack"",""Fury Attack"",""Leer""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b132350cd986e962824f0","2026-01-29T07:58:27.371000","2026-02-08T12:03:09.643000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","76","07:24","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c698","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Screech"",""Tackle"",""Bind"",""Rock Throw"",""Dig"",""Body Slam"",""Rock Slide"",""Harden"",""Earthquake"",""Fissure"",""Mimic"",""Agility""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b12e194656ca59d7c2f1a","2026-01-29T07:57:21.009000","2026-02-08T12:03:26.773000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","74","06:15","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6b4","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Quick Attack"",""Leer"",""Slash"",""Swords Dance"",""Double Edge"",""Bide"",""Swift"",""Mimic"",""Nightshade"",""Hyper Beam""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b127d9c22332c2b7df441","2026-01-29T07:55:41.745000","2026-02-08T12:03:04.078000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","66","05:57","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6aa","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Pound"",""Double Slap"",""Sing"",""Water Gun"",""Seismic Toss"",""Bubble Beam"",""Thunderbolt"",""Ice Beam"",""Psychic"",""Defense Curl""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1241eb217e9faf3ff82b","2026-01-29T07:54:41.887000","2026-02-08T12:02:58.976000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","65","05:51","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6ab","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Constrict"",""Bind"",""Body Slam"",""Absorb"",""Mega Drain"",""Swords Dance"",""Sleep Powder"",""Growth""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b1230b3058c617283d986","2026-01-29T07:54:24.679000","2026-02-08T12:02:59.654000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","74","05:38","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c64b","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Quick Attack"",""Sand Attack"",""Bide"",""Gust"",""Double Edge"",""Wing Attack"",""Fly"",""Agility"",""Body Slam"",""Mimic"",""Dig"",""Amnesia"",""Ice Punch"",""Hyper Beam"",""Hypnosis"",""Psychic"",""Rock Slide"",""Stomp"",""Swift""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b11e49f256c772b273b22","2026-01-29T07:53:08.421000","2026-02-08T12:02:22.248000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","65","05:37","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6a4","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Comet Punch"",""Agility"",""Mega Punch"",""Body Slam"",""Submission"",""Fire Punch"",""Ice Punch"",""Thunder Punch"",""Seismic Toss"",""Mimic"",""Harden"",""Hypnosis""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b11cde72b52c0114ff0f7","2026-01-29T07:52:45.121000","2026-02-08T12:02:56.028000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
"red","67","05:28","{""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null}","","0","6968f71e9bde483fd859c6a9","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","[""Tail Whip"",""Tackle"",""Stomp"",""Dig"",""Body Slam"",""Bubble Beam"",""Rock Slide"",""Earthquake"",""Mimic"",""Leer"",""Aurora Beam""]","{""brock"":null,""rival_2"":null,""misty"":null,""rival_3"":null,""lt_surge"":null,""erica"":null,""rival_4"":null,""giovanni_1"":null,""koga"":null,""sabrina"":null,""rival_5"":null,""giovanni_2"":null,""blaine"":null,""giovanni_3"":null,""rival_6"":null,""lorelei"":null,""bruno"":null,""agatha"":null,""lance"":null,""champion"":null}","697b11a1126b6bb95df3d989","2026-01-29T07:52:01.131000","2026-02-08T12:02:58.326000","6968d9b33bd7615d4854fd8b","nadavatar@gmail.com","false"
